TFRC	0.13695722451907066
ITGA4	0.1410503869788532
SELL	0.1429215686534206
PTPRA	0.1342030344515537
IL1R2	0.13485853000226175
ITGB1	0.13867201634820575
SELP	0.1352068027689834
SDC4	0.1441154398560521
ACVR1	0.1491027453924282
FAS	0.14458970331807552
ITGA1	0.14574766469383912
PDE1C	0.13918191562395127
KCNQ1	-0.1392155790282379
MYLK	0.14150488213036733
LILRB1	0.13946636923777178
LDLR	0.13734084719793557
ITGA6	0.045255619991864365
IL1R1	0.13996670006751138
CD3G	0.14141015611032018
PDE1A	0.13836429498573358
EMR2	0.13920525589882007
CD44	0.1363149687660191
CD36	0.14255672490468058
LRP1	0.13497289225521364
ITGA5	0.1537118526284361
LEPR	0.13687036493958837
PROCR	0.13825396883210322
INSR	0.14111907364217946
CALCRL	0.13390653287035623
PLAUR	0.13529987952426242
RET	0.13378813126748823
CXCR2	0.135105503014513
CXCR1	0.14589762090854233
EPHB2	-0.13954057205910392
PLX3	-0.14079184242286974
ITGA2	-0.13394242269515888
EPHB4	-0.16022183114407543
TGFBR2	0.1388291865240352
HLA-F	0.14917551349695218
IL2RG	0.18303116020997615
GRM3	0.15477188147270224
SDC2	0.1354012364057651
IL2RB	0.14476085642298325
IL2RA	0.1818311573393748
CD53	0.14830134206566084
TLR1	0.13387489012984427
CHRM3	0.14358125009275988
B2M	0.1400167618379739
ADAM28	0.14138075741739548
CALM1	0.1226504295353631
IL1B	0.13656125335734495
ANGPT1	0.1386337921552779
CD34	0.13550939634727668
TFPI	0.1441154398560521
TGFB2	0.1491027453924282
LAMB1	0.14574766469383912
CALM3	-0.1381433228921373
ADAM9	0.09232675107315591
CALM2	0.14248742402025608
PF4	0.13655586704783268
CD55	0.13920525589882007
HGF	0.1363149687660191
THBS1	0.1395957792521009
COL5A2	0.1411448495829474
COL1A1	0.1537118526284361
APOD	0.13687036493958837
MADCAM1	0.1360948304007183
MPT	0.13651722321862986
ADM2	0.13390653287035623
PROC	0.13809825673347034
SERPINE1	0.13529987952426242
SEMA7A	0.13481029269642072
CD24	0.13617162153978932
GDNF	0.13378813126748823
IL8	0.135105503014513
CXCL1	0.14664992235358623
CXCL3	0.14514531946349843
EFNB1	-0.1498812016015897
FARP2	-0.14079184242286974
HSPG2	-0.13377636934294126
CFH	0.14751776924909799
UBA52	0.1388291865240352
IL2	0.1766478159980501
APOB	0.14067882447177765
VCAN	0.13387489012984427
CELA3B	0.14358125009275988
LAMA5	-0.13410847604737647
