ITGA5	0.17298217638623797
TLR4	0.4002437050118722
TRAF2	0.18170540776352695
ITGB1	0.1674724126265028
TNFRSF4	0.16804621266961092
EPHB2	0.17685708480954832
ITGA11	0.17714559196536273
ITGA6	0.17807593472606062
EPHB4	0.1762623657682467
ACVRL1	0.17103222902174525
VIPR1	0.3862795068254019
ITGA1	0.18200602747819436
NCSTN	0.3887282401016682
LRP1	0.18358707176196049
NRP2	0.177271804023731
PDGFRB	0.1680490781780237
ENG	0.16830615680792568
ITGA4	0.1680930783279616
TNC	0.17298217638623797
HSPA1A	0.4002437050118722
TNFSF4	0.1794288752478743
TIMP2	0.1674724126265028
EFNB1	0.17651016536878902
COL1A1	0.17612896877626813
COL6A1	0.17898643910475795
THBS2	0.17443282598763668
LAMA4	0.17902295015505076
GDF2	0.16926707879038594
PTMA	0.3862795068254019
COL1A2	0.18070377312719366
COL6A3	0.1684440350562028
APP	0.3887282401016682
COL8A1	0.19556801990018588
SERPINE2	0.18358707176196049
SEMA3A	0.177271804023731
PDAP1	0.1680490781780237
BMP10	0.170071307039285
