PRAD,161,334,0.00358032084922
PRAD,161,334,0.00467875713961
PRAD,161,334,-0.0216181344597
PRAD,161,334,0.00709521262078
PRAD,161,334,-0.00157531066272
PRAD,161,334,0.0252680994012
PRAD,161,334,-0.0123976853805
PRAD,161,334,0.00210790399491
PRAD,161,334,-0.0289890257992
PRAD,161,334,-0.0200778964382
PRAD,161,334,0.0248332412502
PRAD,161,334,-0.00913119196533
PRAD,161,334,-0.0387982591844
PRAD,161,334,0.0294170741861
PRAD,161,334,-0.01819863004
PRAD,161,334,0.00839980232206
PRAD,161,334,-0.0307616802883
PRAD,161,334,0.0100274398579
PRAD,161,334,0.0147953570679
PRAD,161,334,-0.0129951048269
PRAD,161,334,0.015092134447
PRAD,161,334,0.0263935811938
PRAD,161,334,0.0098046143096
PRAD,161,334,0.0264154308115
PRAD,161,334,0.0268673599481
PRAD,161,334,0.0139419180188
PRAD,161,334,-0.0375733512506
PRAD,161,334,-0.0117651164037
PRAD,161,334,0.0252880935498
PRAD,161,334,0.028016780719
PRAD,161,334,0.00549584955329
PRAD,161,334,-0.0132464081633
PRAD,161,334,0.0143677104611
PRAD,161,334,-0.00524106387059
PRAD,161,334,0.0057556136364
PRAD,161,334,-0.0216941915028
PRAD,161,334,0.00579643717234
PRAD,161,334,0.0220556769925
PRAD,161,334,0.0129283933119
PRAD,161,334,0.0384367231248
PRAD,161,334,-0.016538082029
PRAD,161,334,0.00916944345386
PRAD,161,334,0.000485129924186
PRAD,161,334,-0.0134093669969
PRAD,161,334,0.00402723749742
PRAD,161,334,0.0377853312642
PRAD,161,334,0.017497531865
PRAD,161,334,0.00893899183586
PRAD,161,334,-0.00355968216799
PRAD,161,334,0.000206256948614
PRAD,161,334,0.0164837264207
PRAD,161,334,0.0107433641628
PRAD,161,334,0.0116806248668
PRAD,161,334,-0.0103584215236
PRAD,161,334,0.0188611789873
PRAD,161,334,-0.0153015351307
PRAD,161,334,0.0170011727647
PRAD,161,334,0.00655530182224
PRAD,161,334,0.0140751293007
PRAD,161,334,-0.00150152302292
PRAD,161,334,0.0124274353454
PRAD,161,334,-0.0121021846828
PRAD,161,334,0.00205159445638
PRAD,161,334,-0.0178039056989
PRAD,161,334,-0.00223053073529
PRAD,161,334,0.0360432044002
PRAD,161,334,-0.0231978362697
PRAD,161,334,-0.0209920463539
PRAD,161,334,0.0121538090436
PRAD,161,334,0.00778500828142
PRAD,161,334,0.0112044734544
PRAD,161,334,-0.00150293565546
PRAD,161,334,-0.0320297322896
PRAD,161,334,0.0177425742378
PRAD,161,334,-0.0177567958008
PRAD,161,334,-0.0525332606264
PRAD,161,334,0.020623253167
PRAD,161,334,0.000455480879972
PRAD,161,334,-0.00432533782046
PRAD,161,334,-0.000531209863947
PRAD,161,334,-0.0190207068032
PRAD,161,334,-0.00314429134761
PRAD,161,334,-0.00225000802426
PRAD,161,334,0.00778657928588
PRAD,161,334,-0.0155143978885
PRAD,161,334,0.0180779526166
PRAD,161,334,-0.042484650669
PRAD,161,334,-0.0213345657092
PRAD,161,334,0.0334977986925
PRAD,161,334,0.0519165832733
PRAD,161,334,-0.0169293203831
PRAD,161,334,0.00933840807018
PRAD,161,334,-0.0242235837914
PRAD,161,334,0.0108709428678
PRAD,161,334,0.0134936658905
PRAD,161,334,-0.00948205648443
PRAD,161,334,-0.0320389885158
PRAD,161,334,0.00839789755535
PRAD,161,334,0.00716936845721
PRAD,161,334,-0.00441509833293
PRAD,161,334,-0.0378451526211
PRAD,161,334,0.00762225319385
PRAD,161,334,-0.0128842854365
PRAD,161,334,0.0194049909513
PRAD,161,334,-0.0159543468373
PRAD,161,334,-0.00891022094287
PRAD,161,334,0.0112742751901
PRAD,161,334,0.00411496681745
PRAD,161,334,-0.000773686048898
PRAD,161,334,-0.00331396361411
PRAD,161,334,-0.0300144022108
PRAD,161,334,0.0129646802286
PRAD,161,334,-0.0107361442753
PRAD,161,334,0.0079024272547
PRAD,161,334,0.00634071226277
PRAD,161,334,-0.0277694521358
PRAD,161,334,-0.0206447656208
PRAD,161,334,0.00456441112709
PRAD,161,334,0.00953825877683
PRAD,161,334,0.028206141394
PRAD,161,334,-0.0162027143489
PRAD,161,334,0.00213260025185
PRAD,161,334,-0.0475055308382
PRAD,161,334,-0.00207953236975
PRAD,161,334,0.00959692872339
PRAD,161,334,0.0285367366221
PRAD,161,334,0.0230315806326
PRAD,161,334,0.0368244002925
PRAD,161,334,-0.00185695150281
PRAD,161,334,-0.0139036941953
PRAD,161,334,0.0266386053516
PRAD,161,334,-0.0210247783432
PRAD,161,334,0.00450337618818
PRAD,161,334,0.0045257194699
PRAD,161,334,-0.00548314008282
PRAD,161,334,-0.00653479426011
PRAD,161,334,-0.017083041647
PRAD,161,334,0.00885522041632
PRAD,161,334,0.00207229068723
PRAD,161,334,-0.00460863303011
PRAD,161,334,0.00827036818986
PRAD,161,334,-0.014818700817
PRAD,161,334,0.00935377889415
PRAD,161,334,-0.0083944797789
PRAD,161,334,-0.019849417043
PRAD,161,334,-0.0202010517525
PRAD,161,334,0.014132959185
PRAD,161,334,0.0245329329848
PRAD,161,334,-0.0423780696772
PRAD,161,334,0.0213449881718
PRAD,161,334,0.0148840763354
PRAD,161,334,-0.0556015221843
PRAD,161,334,-0.00349882128138
PRAD,161,334,0.0144051106564
PRAD,161,334,-0.00498794234535
PRAD,161,334,-0.0176728350292
PRAD,161,334,0.000939174333894
PRAD,161,334,-0.0157646559525
PRAD,161,334,0.0135170882322
PRAD,161,334,-0.0125941677992
PRAD,161,334,0.0111157154737
PRAD,161,334,-0.0153320892583
PRAD,161,334,-0.00571070931376
PRAD,161,334,-0.0202747512314
PRAD,161,334,0.00633279190448
PRAD,161,334,0.0213810742339
PRAD,161,334,-0.0140844605179
PRAD,161,334,0.0122196231759
PRAD,161,334,-0.0175011970825
PRAD,161,334,-0.00393691004252
PRAD,161,334,-0.00716777893839
PRAD,161,334,0.018340679609
PRAD,161,334,0.00946249793335
PRAD,161,334,-0.00619655461461
PRAD,161,334,0.0210688047679
PRAD,161,334,-0.00819348677929
PRAD,161,334,0.0229210839516
PRAD,161,334,0.0194724571327
PRAD,161,334,-0.0151651431592
PRAD,161,334,-0.00529092459626
PRAD,161,334,0.00665046506362
PRAD,161,334,-0.0327966375135
PRAD,161,334,0.00681604181416
PRAD,161,334,0.00975183416856
PRAD,161,334,0.0297453692458
PRAD,161,334,0.020096885886
PRAD,161,334,-0.00675833927116
PRAD,161,334,0.0300043708583
PRAD,161,334,0.0204570358425
PRAD,161,334,-0.0265956085437
PRAD,161,334,0.00729313645103
PRAD,161,334,0.0311312102827
PRAD,161,334,-0.0163979331203
PRAD,161,334,0.0146063559236
PRAD,161,334,-0.00257723733031
PRAD,161,334,0.00440134846092
PRAD,161,334,-0.0303595957807
PRAD,161,334,-0.0154665109294
PRAD,161,334,0.0121439137715
PRAD,161,334,0.0285565354439
PRAD,161,334,-0.00708431118893
PRAD,161,334,0.0177851404862
PRAD,161,334,-0.0124505245218
PRAD,161,334,0.0134269208438
PRAD,161,334,-0.00211457200825
PRAD,161,334,0.00720123925537
PRAD,161,334,0.0158509311199
PRAD,161,334,0.042081834782
PRAD,161,334,-0.0146253981027
PRAD,161,334,0.00941186692227
PRAD,161,334,-0.028464982221
PRAD,161,334,-0.0260404247521
PRAD,161,334,-0.0351129066708
PRAD,161,334,-0.00552785413956
PRAD,161,334,0.023084532695
PRAD,161,334,0.00447507698396
PRAD,161,334,0.00909028142698
PRAD,161,334,0.0189852294505
PRAD,161,334,0.0142405717965
PRAD,161,334,-0.0264438787132
PRAD,161,334,-0.0129831740513
PRAD,161,334,-0.0110199475567
PRAD,161,334,-0.0173008732491
PRAD,161,334,0.00304330265834
PRAD,161,334,-0.00243499117724
PRAD,161,334,0.0450422908531
PRAD,161,334,-0.00863452068906
PRAD,161,334,0.00915549277698
PRAD,161,334,-0.0144440207082
PRAD,161,334,0.0247016588136
PRAD,161,334,-0.0174231515385
PRAD,161,334,0.0218060546991
PRAD,161,334,-0.0195002337211
PRAD,161,334,0.0143067479561
PRAD,161,334,0.00081924656548
PRAD,161,334,-0.00579061257183
PRAD,161,334,0.0157310079348
PRAD,161,334,-0.00965400838178
PRAD,161,334,0.011998709274
PRAD,161,334,-0.0167660370974
PRAD,161,334,-0.0576410071009
PRAD,161,334,0.0386582581405
PRAD,161,334,0.0269677781538
PRAD,161,334,-0.0143763259509
PRAD,161,334,0.00394840097717
PRAD,161,334,-0.0134209626426
PRAD,161,334,-0.000545925984121
PRAD,161,334,-0.0114155134403
PRAD,161,334,0.0102646093848
PRAD,161,334,0.00536974259076
PRAD,161,334,0.0132017219296
PRAD,161,334,0.0286430625912
PRAD,161,334,0.0194031941817
PRAD,161,334,0.0347894288201
PRAD,161,334,0.00599439854765
PRAD,161,334,0.00611099543745
PRAD,161,334,-0.0431280736585
PRAD,161,334,-0.00475659651447
PRAD,161,334,-0.0135120200574
PRAD,161,334,0.00957618127463
PRAD,161,334,-0.0124474241784
PRAD,161,334,0.031256406637
PRAD,161,334,0.00865401355941
PRAD,161,334,-0.0204060316239
PRAD,161,334,-0.00459799309594
PRAD,161,334,-0.00669880172051
PRAD,161,334,0.00953200310763
PRAD,161,334,-0.0180704898042
PRAD,161,334,-0.0189982570317
PRAD,161,334,0.0149484378818
PRAD,161,334,-0.0103172043796
PRAD,161,334,-0.00186311883744
PRAD,161,334,-0.00173735760065
PRAD,161,334,0.022873203398
PRAD,161,334,0.0073706678011
PRAD,161,334,0.00595678966907
PRAD,161,334,-0.00374328560913
PRAD,161,334,-0.000110818682366
PRAD,161,334,0.0265768179491
PRAD,161,334,-0.00785909208809
PRAD,161,334,-0.0351416597953
PRAD,161,334,0.0121071285582
PRAD,161,334,-0.0116286288518
PRAD,161,334,0.0250263568246
PRAD,161,334,-0.0111491132923
PRAD,161,334,-0.0193101637815
PRAD,161,334,-0.00554296951649
PRAD,161,334,-0.0357038228986
PRAD,161,334,-0.000102126291062
PRAD,161,334,0.0359873841366
PRAD,161,334,-0.0036877180954
